"1629","FUA Code","FUA_N3","NUTS","3","2013","AT315","Traunviertel","a-A FUA layer was intersected with a NUTS 3 layer with a 25 % tolerance by using a geoprocessing tool in a GIS programme. The specified tolerance means that if a FUA covers at least 25 % of a NUTS 3 region, it will be assigned to the respective NUTS 3 region.","1-JRC, Febuary 2018 : https://urban.jrc.ec.europa.eu","no FUA associated"
"1629","FUA Code","FUA_N3","NUTS","3","2013","AT321","Lungau","a-A FUA layer was intersected with a NUTS 3 layer with a 25 % tolerance by using a geoprocessing tool in a GIS programme. The specified tolerance means that if a FUA covers at least 25 % of a NUTS 3 region, it will be assigned to the respective NUTS 3 region.","1-JRC, Febuary 2018 : https://urban.jrc.ec.europa.eu","no FUA associated"
"1629","FUA Code","FUA_N3","NUTS","3","2013","AT322","Pinzgau-Pongau","a-A FUA layer was intersected with a NUTS 3 layer with a 25 % tolerance by using a geoprocessing tool in a GIS programme. The specified tolerance means that if a FUA covers at least 25 % of a NUTS 3 region, it will be assigned to the respective NUTS 3 region.","1-JRC, Febuary 2018 : https://urban.jrc.ec.europa.eu","no FUA associated"
"1629","FUA Code","FUA_N3","NUTS","3","2013","AT323","Salzburg Und Umgebung","a-A FUA layer was intersected with a NUTS 3 layer with a 25 % tolerance by using a geoprocessing tool in a GIS programme. The specified tolerance means that if a FUA covers at least 25 % of a NUTS 3 region, it will be assigned to the respective NUTS 3 region.","1-JRC, Febuary 2018 : https://urban.jrc.ec.europa.eu","AT004L2"
"1629","FUA Code","FUA_N3","NUTS","3","2013","AT331","Ausserfern","a-A FUA layer was intersected with a NUTS 3 layer with a 25 % tolerance by using a geoprocessing tool in a GIS programme. The specified tolerance means that if a FUA covers at least 25 % of a NUTS 3 region, it will be assigned to the respective NUTS 3 region.","1-JRC, Febuary 2018 : https://urban.jrc.ec.europa.eu","no FUA associated"
"1629","FUA Code","FUA_N3","NUTS","3","2013","AT332","Innsbruck","a-A FUA layer was intersected with a NUTS 3 layer with a 25 % tolerance by using a geoprocessing tool in a GIS programme. The specified tolerance means that if a FUA covers at least 25 % of a NUTS 3 region, it will be assigned to the respective NUTS 3 region.","1-JRC, Febuary 2018 : https://urban.jrc.ec.europa.eu","AT005L2"
"1629","FUA Code","FUA_N3","NUTS","3","2013","AT333","Osttirol","a-A FUA layer was intersected with a NUTS 3 layer with a 25 % tolerance by using a geoprocessing tool in a GIS programme. The specified tolerance means that if a FUA covers at least 25 % of a NUTS 3 region, it will be assigned to the respective NUTS 3 region.","1-JRC, Febuary 2018 : https://urban.jrc.ec.europa.eu","no FUA associated"
"1629","FUA Code","FUA_N3","NUTS","3","2013","AT334","Tiroler Oberland","a-A FUA layer was intersected with a NUTS 3 layer with a 25 % tolerance by using a geoprocessing tool in a GIS programme. The specified tolerance means that if a FUA covers at least 25 % of a NUTS 3 region, it will be assigned to the respective NUTS 3 region.","1-JRC, Febuary 2018 : https://urban.jrc.ec.europa.eu","no FUA associated"
"1629","FUA Code","FUA_N3","NUTS","3","2013","AT335","Tiroler Unterland","a-A FUA layer was intersected with a NUTS 3 layer with a 25 % tolerance by using a geoprocessing tool in a GIS programme. The specified tolerance means that if a FUA covers at least 25 % of a NUTS 3 region, it will be assigned to the respective NUTS 3 region.","1-JRC, Febuary 2018 : https://urban.jrc.ec.europa.eu","no FUA associated"
"1629","FUA Code","FUA_N3","NUTS","3","2013","AT341","Bludenz-Bregenzer Wald","a-A FUA layer was intersected with a NUTS 3 layer with a 25 % tolerance by using a geoprocessing tool in a GIS programme. The specified tolerance means that if a FUA covers at least 25 % of a NUTS 3 region, it will be assigned to the respective NUTS 3 region.","1-JRC, Febuary 2018 : https://urban.jrc.ec.europa.eu","no FUA associated"
